    1	      1     
      1.64065    	      1     
     2.250072    	      1     
     3.129246    	      1     
     4.128741    	      1     
        5.082    	      1     
        5.175    	      1     
     7.299926    	      1     
      8.44008    	      1     
    8.9897605    	      1     
   10.2758304    	      1     
    12.960432    	      1     
     17.00388    	      1     
   17.9169156    	      1     
    21.668596    	      1     
      22.5597    	      1     
           25    	      1     
        25.65    	      1     
      28.5993    	      1     
     28.63058    	      1     
        30.35    	      1     
    32.047578    	      1     
        33.12    	      1     
       40.095    	      1     
     40.41288    	      1     
     43.57068    	      1     
        44.29    	      1     
     45.16749    	      1     
    45.371755    	      1     
           47    	      1     
    48.631729    	      1     
    49.067622    	      1     
      50.0058    	      1     
        51.42    	      1     
    52.040808    	      1     
      53.8204    	      1     
        60.55    	      1     
        61.25    	      1     
    61.293435    	      1     
        62.25    	      1     
         67.5    	      1     
        67.75    	      1     
        68.96    	      1     
         73.1    	      1     
        74.78    	      1     
      79.6089    	      1     
     88.12093    	      1     
        90.96    	      1     
       100.95    	      1     
          117    	      1     
   117.604728    	      1     
    118.07462    	      1     
       122.34    	      1     
          130    	      1     
       131.34    	      1     
  137.9997565    	      1     
       151.32    	      2     
        152.7    	      1     
        154.9    	      1     
        157.5    	      1     
     157.6545    	      1     
        159.3    	      1     
       167.55    	      1     
        179.9    	      1     
        187.2    	      1     
     188.1744    	      1     
       192.45    	      1     
   199.993598    	      1     
      200.196    	      1     
 201.71501493    	      1     
        204.8    	      1     
          207    	      1     
        207.4    	      1     
          211    	      1     
        213.5    	      1     
     218.3024    	      1     
   229.260496    	      1     
        229.9    	      1     
        239.4    	      1     
    239.62575    	      1     
       239.64    	      1     
       243.61    	      1     
      245.865    	      1     
       275.85    	      1     
          276    	      1     
       280.44    	      1     
          289    	      1     
        289.9    	      1     
        295.2    	      1     
    317.30608    	      1     
          320    	      1     
        325.5    	      1     
          335    	      1     
        335.6    	      1     
       337.66    	      1     
       337.92    	      1     
    342.40756    	      1     
          344    	      1     
       361.04    	      1     
        364.3    	      1     
    365.50933    	      1     
          369    	      1     
       374.96    	      1     
          378    	      1     
          380    	      1     
       386.96    	      1     
          400    	      2     
        400.5    	      1     
       402.27    	      1     
          420    	      1     
    424.95053    	      1     
          425    	      1     
       434.25    	      1     
        437.7    	      1     
       439.35    	      1     
          455    	      1     
          457    	      2     
     459.9996    	      2     
       467.02    	      1     
          468    	      1     
          470    	      1     
        474.1    	      1     
    474.91523    	      1     
          480    	      1     
        484.5    	      1     
          500    	      1     
          503    	      1     
       516.15    	      1     
       516.46    	      1     
          525    	      2     
     526.2598    	      1     
       527.12    	      1     
   543.546729    	      1     
          550    	      1     
          554    	      1     
       562.85    	      1     
        567.6    	      1     
        570.4    	      1     
   593.387019    	      1     
        594.4    	      1     
          596    	      1     
       597.13    	      1     
       608.42    	      1     
        610.5    	      1     
       612.85    	      1     
       616.41    	      1     
       617.61    	      1     
          621    	      1     
      627.368    	      1     
       628.84    	      1     
          630    	      1     
        631.2    	      1     
        634.2    	      1     
          640    	      1     
    641.85903    	      1     
        650.9    	      1     
       655.75    	      1     
    661.35423    	      1     
        664.8    	      1     
          670    	      1     
   684.693962    	      1     
          687    	      1     
        691.6    	      1     
          698    	      1     
     699.8955    	      1     
          700    	      1     
       700.92    	      1     
          704    	      2     
       705.59    	      1     
       707.42    	      1     
       716.38    	      1     
          722    	      1     
       722.95    	      1     
          735    	      1     
     749.9232    	      1     
          750    	      3     
          771    	      1     
      771.467    	      1     
     777.8598    	      1     
    780.04264    	      1     
          792    	      1     
       793.03    	      1     
          796    	      1     
        797.5    	      1     
        799.6    	      1     
          800    	      3     
       808.65    	      1     
    817.21601    	      1     
          820    	      2     
        822.5    	      1     
        823.5    	      1     
          838    	      1     
          847    	      1     
          850    	      1     
       853.76    	      1     
          860    	      1     
     864.6456    	      1     
          870    	      2     
          873    	      1     
        879.4    	      1     
       887.11    	      1     
        890.7    	      1     
   894.559616    	      1     
          900    	      1     
     905.3451    	      1     
        919.5    	      1     
          925    	      1     
       932.64    	      1     
        935.5    	      1     
          940    	      1     
       943.16    	      1     
        943.8    	      1     
   946.630246    	      1     
        948.2    	      1     
       948.36    	      1     
    949.80928    	      2     
          950    	      1     
          956    	      1     
          960    	      1     
        962.5    	      1     
        964.6    	      1     
     966.3258    	      1     
        967.5    	      1     
        970.2    	      1     
       970.55    	      1     
      971.472    	      1     
       976.38    	      1     
       980.56    	      1     
       982.35    	      1     
       985.92    	      1     
        989.1    	      1     
          990    	      1     
        995.8    	      1     
          996    	      1     
        998.4    	      1     
      999.972    	      1     
    999.99753    	      1     
         1000    	      2     
    1000.0023    	      1     
  1000.116768    	      1     
         1020    	      2     
         1034    	      1     
       1037.5    	      1     
       1043.1    	      1     
      1043.67    	      1     
         1045    	      1     
         1050    	      2     
      1050.21    	      1     
         1068    	      1     
         1075    	      3     
      1083.75    	      1     
       1089.5    	      1     
      1090.77    	      1     
       1096.8    	      1     
         1100    	      2     
      1101.66    	      1     
       1102.5    	      4     
       1118.6    	      1     
 1123.2623335    	      1     
         1129    	      1     
         1138    	      1     
       1159.6    	      1     
      1160.32    	      1     
         1165    	      1     
  1165.917046    	      1     
         1175    	      2     
         1185    	      1     
         1200    	      4     
   1200.01945    	      1     
       1202.5    	      1     
         1209    	      1     
       1216.5    	      1     
         1218    	      1     
         1220    	      1     
      1229.56    	      1     
         1230    	      1     
      1234.56    	      1     
      1247.75    	      1     
       1249.9    	      1     
  1249.998984    	      1     
         1250    	      2     
      1251.25    	      1     
         1253    	      1     
         1273    	      1     
         1280    	      1     
         1286    	      1     
      1286.28    	      1     
      1295.28    	      1     
      1295.77    	      1     
         1300    	      2     
    1302.6336    	      1     
      1303.31    	      1     
         1305    	      1     
         1306    	      1     
       1308.5    	      1     
         1313    	      1     
         1320    	      1     
         1323    	      2     
       1326.8    	      1     
      1330.42    	      1     
         1335    	      1     
         1336    	      1     
         1350    	      1     
  1365.687261    	      1     
         1370    	      1     
         1380    	      1     
      1380.42    	      1     
     1386.544    	      1     
         1395    	      1     
      1401.25    	      1     
      1409.13    	      1     
         1410    	      2     
       1410.5    	      1     
         1419    	      1     
   1419.55632    	      1     
      1419.87    	      1     
       1424.1    	      1     
       1427.4    	      1     
         1430    	      1     
         1435    	      1     
         1440    	      1     
      1444.17    	      1     
      1450.15    	      1     
         1454    	      1     
         1470    	      1     
    1472.9892    	      1     
      1473.83    	      1     
         1474    	      1     
         1475    	      1     
    1478.3901    	      1     
       1480.8    	      1     
       1482.5    	      1     
       1489.3    	      1     
         1494    	      1     
         1495    	      1     
      1497.55    	      1     
      1499.61    	      1     
         1500    	      6     
       1500.6    	      1     
      1509.17    	      1     
       1516.5    	      1     
   1518.47722    	      1     
       1522.5    	      1     
         1526    	      1     
         1527    	      1     
         1540    	      1     
         1548    	      1     
         1558    	      1     
       1562.5    	      1     
         1565    	      1     
         1585    	      1     
         1592    	      1     
         1600    	      2     
       1606.5    	      1     
      1608.88    	      1     
         1609    	      1     
         1610    	      1     
         1623    	      1     
         1624    	      1     
         1625    	      1     
       1626.3    	      1     
         1628    	      1     
   1630.47144    	      1     
      1644.13    	      1     
         1650    	      1     
      1652.95    	      1     
       1658.3    	      1     
         1665    	      2     
       1667.5    	      1     
      1668.45    	      1     
      1668.92    	      1     
         1670    	      1     
         1680    	      1     
       1698.6    	      1     
         1700    	      2     
         1704    	      1     
    1708.4432    	      1     
       1708.8    	      1     
         1710    	      2     
      1711.27    	      1     
       1719.9    	      1     
      1724.45    	      1     
     1728.002    	      1     
      1730.75    	      1     
      1747.35    	      1     
         1750    	      2     
       1751.4    	      2     
      1752.37    	      1     
